5000 64975
1387 3973 -9
1387 4005 -1
1387 4176 4
1387 4320 8
1387 4643 9
1387 4728 5
1387 4746 -3
1387 4832 -4
1387 4965 10
1388 1389 -6
1388 1982 7
1388 2177 -8
1388 2419 -5
1388 2525 2
1388 2577 -6
1388 2899 -4
1388 3254 5
1388 3291 10
1388 3325 -6
1388 3466 5
1388 3564 4
1388 3751 9
1388 4086 -2
1388 4198 7
1388 4334 -6
1388 4513 3
1388 4570 6
1388 4785 -4
1389 1390 9
1389 1424 -10
1389 1566 1
1389 1967 -8
1389 2119 10
1389 2533 1
1389 2742 -8
1389 2975 -7
1389 3432 -6
1389 3652 1
1389 3745 1
1389 3797 -10
1389 3971 -4
1389 4009 5
1389 4041 1
1389 4348 -10
1389 4522 -8
1389 4563 1
1389 4847 -7
1390 1391 9
1390 1398 8
1390 1779 -1
1390 2074 5
1390 2080 4
1390 2138 -4
1390 2222 -4
1390 2590 -5
1390 2982 -2
1390 3083 -6
1390 3132 6
1390 3329 6
1390 3403 8
1390 4067 -9
1390 4073 5
1390 4127 8
1390 4258 -2
1390 4359 7
1390 4894 -3
1391 1392 8
1391 1414 -2
1391 1463 -7
1391 2110 -7
1391 2196 6
1391 2387 7
1391 2451 6
1391 2586 6
1391 2862 -5
1391 3125 9
1391 3353 -6
1391 4156 -8
1391 4168 -4
1391 4173 -1
1391 4293 6
1391 4312 -3
1391 4357 5
1391 4375 -7
1391 4763 -10
1392 1393 -3
1392 1658 1
1392 1784 2
1392 1797 -10
1392 2472 -7
1392 2537 2
1392 2649 4
1392 2805 -8
1392 2921 4
1392 3052 1
1392 3340 1
1392 3778 2
1392 3813 -8
1392 4010 -5
1392 4189 -6
1392 4200 8
1392 4771 -2
1392 4847 -5
1392 4856 -10
1393 1394 3
1393 1434 7
1393 1779 4
1393 1820 7
1393 2161 -9
1393 2299 -6
1393 2493 -9
1393 2518 10
1393 2739 7
1393 2836 10
1393 2998 -6
1393 3100 -6
1393 3540 -4
1393 3790 2
1393 3867 6
1393 3910 -1
1393 4379 -10
1393 4530 2
1393 4947 8
1394 1395 1
1394 1692 -6
1394 1938 -6
1394 2085 -1
1394 2162 1
1394 2234 -6
1394 2365 -2
1394 2382 -7
1394 2627 5
1394 2754 2
1394 2931 1
1394 3217 1
1394 3365 9
1394 3371 -6
1394 3442 -7
1394 3448 8
1394 3613 8
1394 4417 2
1394 4535 10
1395 1396 -6
1395 1521 -7
1395 1533 -7
1395 1659 7
1395 1729 -5
1395 1747 -5
1395 1826 9
1395 2038 1
1395 2329 9
1395 2533 -6
1395 3053 -8
1395 3194 7
1395 3257 9
1395 3345 4
1395 3463 -2
1395 4412 -7
1395 4528 1
1395 4710 -3
1395 4925 -2
1396 1397 2
1396 1454 -2
1396 1637 -4
1396 1968 -1
1396 2608 7
1396 2681 9
1396 2781 3
1396 2915 7
1396 3106 1
1396 3560 9
1396 3739 9
1396 3760 -2
1396 3824 5
1396 4179 -9
1396 4247 4
1396 4313 5
1396 4519 -5
1396 4652 7
1396 4744 5
1397 1398 -9
1397 1780 6
1397 1798 -9
1397 2232 1
1397 2538 3
1397 2548 -5
1397 2642 10
1397 2682 2
1397 2815 -8
1397 2964 -3
1397 3287 -5
1397 3806 10
1397 3872 9
1397 3989 7
1397 4229 2
1397 4254 8
1397 4641 3
1397 4713 3
1397 4899 -7
1398 1399 -10
1398 1568 -3
1398 1906 -6
1398 1983 -5
1398 2057 -9
1398 2275 6
1398 2435 -3
1398 3070 10
1398 3547 9
1398 3790 -4
1398 3844 -6
1398 3879 -6
1398 3906 -9
1398 4055 2
1398 4329 -2
1398 4443 -3
1398 4528 1
1398 4661 7
1398 4995 -4
1399 1400 2
1399 1454 -10
1399 1552 2
1399 2334 1
1399 2820 -8
1399 2829 -4
1399 2929 -4
1399 3344 9
1399 3399 7
1399 3408 -7
1399 3555 6
1399 4374 2
1399 4415 6
1399 4474 -8
1399 4589 -10
1399 4749 -10
1399 4874 5
1399 4920 1
1400 1401 -8
1400 1722 5
1400 1805 -9
1400 1822 -6
1400 1872 -8
1400 2621 -9
1400 3031 7
1400 3286 -7
1400 3361 2
1400 3379 2
1400 3451 -8
1400 3461 2
1400 3684 3
1400 3907 5
1400 4024 -8
1400 4553 10
1400 4709 7
1400 4997 -1
1401 1402 1
1401 2072 5
1401 2287 5
1401 2291 -4
1401 2401 -4
1401 2714 -5
1401 2743 2
1401 2769 -7
1401 2807 7
1401 3120 5
1401 3156 9
1401 3183 9
1401 3353 1
1401 3532 3
1401 4132 10
1401 4503 -3
1401 4629 -9
1401 4784 -2
1402 1403 -1
1402 1546 -10
1402 1908 -3
1402 2003 1
1402 2286 9
1402 2777 2
1402 2832 6
1402 2990 3
1402 3007 -5
1402 3445 5
1402 3610 -1
1402 3670 1
1402 3715 -6
1402 3814 9
1402 3826 -10
1402 4086 -1
1402 4714 9
1402 4924 10
1403 1404 -5
1403 1661 8
1403 1701 3
1403 1858 5
1403 1932 4
1403 2478 -2
1403 2648 -10
1403 2704 7
1403 2927 -4
1403 2941 6
1403 3412 -3
1403 3592 9
1403 3646 -3
1403 3670 -1
1403 3743 -2
1403 3941 -9
1403 4504 10
1403 4598 -10
1404 1405 7
1404 1493 -2
1404 1653 -6
1404 1811 1
1404 1990 3
1404 2362 5
1404 2414 4
1404 2615 2
1404 2694 -6
1404 2973 -1
1404 3045 -2
1404 3153 6
1404 3284 3
1404 3488 1
1404 3887 -7
1404 4050 9
1404 4163 1
1404 4794 8
1405 1406 10
1405 1421 1
1405 1446 9
1405 1611 -3
1405 1657 1
1405 1935 1
1405 2344 1
1405 2561 -2
1405 2904 -2
1405 2997 2
1405 3075 1
1405 3183 3
1405 3391 8
1405 3465 1
1405 3910 -5
1405 4061 -5
1405 4131 -9
1405 4910 1
1406 1407 -2
1406 1438 1
1406 1631 7
1406 1691 6
1406 1801 -8
1406 1874 -1
1406 2584 9
1406 3053 1
1406 3183 3
1406 3294 10
1406 3409 -1
1406 3466 8
1406 3497 6
1406 3958 9
1406 4167 -7
1406 4291 1
1406 4689 -7
1406 4807 -4
1407 1408 3
1407 1514 -1
1407 1740 -9
1407 2233 -4
1407 2503 9
1407 2966 7
1407 2968 -6
1407 3001 4
1407 3374 -9
1407 3498 -8
1407 3563 -7
1407 3633 -3
1407 3678 6
1407 3779 -1
1407 3826 5
1407 3855 1
1407 3997 -6
1407 4881 9
1408 1409 7
1408 1456 -8
1408 1825 10
1408 2031 1
1408 2286 2
1408 3081 -7
1408 3222 -2
1408 3321 2
1408 3434 -4
1408 3679 -3
1408 3691 5
1408 3757 1
1408 4136 -5
1408 4344 -7
1408 4401 -5
1408 4458 4
1408 4674 10
1408 4807 -6
1409 1410 -4
1409 1467 2
1409 1487 -3
1409 1493 6
1409 1542 -1
1409 1684 -5
1409 2247 5
1409 2428 -1
1409 2589 -4
1409 2840 -3
1409 3132 -2
1409 3156 -10
1409 3404 9
1409 3620 -9
1409 3992 7
1409 4206 -3
1409 4837 -8
1409 4839 -8
1410 1411 -7
1410 2226 -4
1410 2227 6
1410 3018 7
1410 3161 3
1410 3370 9
1410 3481 -1
1410 3495 8
1410 3599 6
1410 3825 9
1410 3839 3
1410 4009 9
1410 4384 8
1410 4472 9
1410 4565 9
1410 4584 6
1410 4594 8
1410 4721 10
1411 1412 -10
1411 1554 6
1411 2043 5
1411 2077 10
1411 2846 4
1411 2861 -5
1411 3168 1
1411 3695 2
1411 3795 9
1411 3827 2
1411 4555 -3
1411 4639 10
1411 4682 8
1411 4806 1
1411 4811 1
1411 4839 5
1411 4915 9
1411 4926 -10
1412 1413 -6
1412 1558 7
1412 1715 1
1412 2374 1
1412 2810 9
1412 2973 -1
1412 3235 -2
1412 3342 1
1412 3396 4
1412 3784 7
1412 4010 8
1412 4370 4
1412 4516 5
1412 4770 -8
1412 4879 5
1412 4910 1
1412 4976 -5
1412 4988 9
1413 1414 4
1413 1539 2
1413 1616 -9
1413 1965 -5
1413 2397 -4
1413 2497 1
1413 2522 8
1413 2610 -7
1413 2967 -1
1413 3065 -4
1413 3325 -3
1413 3378 5
1413 3670 2
1413 3897 3
1413 4169 1
1413 4450 8
1413 4563 2
1413 4770 5
1414 1415 10
1414 1485 4
1414 1492 1
1414 1525 -3
1414 2096 -2
1414 2585 10
1414 2670 4
1414 2744 3
1414 2769 1
1414 2965 -8
1414 3508 2
1414 3537 -7
1414 3608 -4
1414 3694 1
1414 3973 9
1414 4671 9
1414 4908 6
1414 4919 5
1415 1416 -6
1415 1498 -1
1415 1692 10
1415 1912 9
1415 2077 -2
1415 2107 5
1415 2294 -9
1415 2671 -2
1415 2778 -4
1415 2819 -3
1415 3136 9
1415 3208 -5
1415 3292 8
1415 3720 2
1415 3893 10
1415 3932 -9
1415 4393 6
1415 4500 -6
1416 1417 7
1416 2160 8
1416 2336 6
1416 2344 -8
1416 2358 10
1416 2610 2
1416 2708 -3
1416 3441 5
1416 3512 -3
1416 3908 -7
1416 3969 -2
1416 3997 8
1416 4045 -2
1416 4191 -5
1416 4542 -2
1416 4724 -5
1416 4763 -1
1416 4856 -2
1417 1418 -1
1417 1508 1
1417 1777 3
1417 2204 -1
1417 2248 3
1417 2291 -4
1417 2374 6
1417 2440 6
1417 2718 -6
1417 2886 -5
1417 3242 6
1417 3405 -4
1417 3433 -6
1417 3500 9
1417 3801 5
1417 3956 -6
1417 4895 -1
1417 4969 8
1418 1419 9
1418 1668 -3
1418 1775 -2
1418 1852 -7
1418 2117 2
1418 2347 3
1418 2598 -9
1418 2624 -4
1418 3172 6
1418 3423 -6
1418 3461 -5
1418 3597 5
1418 3915 9
1418 4001 -10
1418 4113 8
1418 4659 9
1418 4895 -6
1418 4958 7
1419 1420 5
1419 1897 -2
1419 2371 5
1419 2649 -7
1419 2688 7
1419 3002 1
1419 3055 -3
1419 3178 -8
1419 3253 1
1419 3386 1
1419 4002 7
1419 4220 -5
1419 4222 -2
1419 4225 -1
1419 4390 2
1419 4630 -4
1419 4737 1
1419 4779 7
1420 1421 -7
1420 1448 5
1420 1495 2
1420 1534 -5
1420 1986 1
1420 2016 1
1420 2462 7
1420 2531 -8
1420 2608 5
1420 2739 -7
1420 2760 10
1420 2927 -1
1420 3509 -3
1420 3648 2
1420 3991 8
1420 4083 7
1420 4187 -2
1420 4502 1
1421 1422 3
1421 1480 -8
1421 1592 -10
1421 1859 -5
1421 1911 2
1421 2044 -5
1421 2364 -2
1421 2385 -3
1421 2489 -5
1421 2655 2
1421 2922 10
1421 3164 8
1421 3697 -4
1421 4193 3
1421 4223 -4
1421 4573 -4
1421 4735 -5
1421 4987 -5
1422 1423 -4
1422 1435 9
1422 1483 8
1422 1788 8
1422 1913 6
1422 2089 -7
1422 2120 10
1422 2301 -9
1422 2889 -7
1422 2952 5
1422 2984 -3
1422 3212 3
1422 3256 7
1422 3263 -3
1422 3616 -2
1422 3874 4
1422 3949 1
1422 4712 -1
1423 1424 8
1423 1506 7
1423 1528 8
1423 1788 -9
1423 1975 3
1423 2149 5
1423 2564 -2
1423 2596 1
1423 2665 -7
1423 3351 6
1423 3425 -5
1423 3601 9
1423 3739 -1
1423 4173 5
1423 4341 5
1423 4345 7
1423 4435 -4
1423 4886 -10
1424 1425 -7
1424 1532 1
1424 1652 9
1424 2368 9
1424 2446 -3
1424 2838 -6
1424 3186 1
1424 3316 -6
1424 3392 -6
1424 3523 -9
1424 3698 -5
1424 3764 1
1424 4016 8
1424 4182 -7
1424 4308 3
1424 4480 -5
1424 4818 1
1424 4921 -7
1425 1426 7
1425 1743 5
1425 1823 -6
1425 2235 -1
1425 2550 -7
1425 2710 6
1425 2982 7
1425 3165 7
1425 3345 5
1425 3784 -4
1425 3875 -2
1425 3887 -6
1425 3889 1
1425 4116 5
1425 4171 -5
1425 4351 -8
1425 4385 -2
1425 4632 -3
1426 1427 1
1426 1447 1
1426 1893 4
1426 2159 -4
1426 2197 -9
1426 2490 -6
1426 2604 4
1426 2606 5
1426 2958 -4
1426 3609 -9
1426 3975 4
1426 4023 1
1426 4188 -3
1426 4212 1
1426 4377 -6
1426 4407 10
1426 4550 -6
1426 4908 2
1427 1428 7
1427 1672 -9
1427 1732 10
1427 1973 2
1427 2090 -7
1427 2386 1
1427 2451 -6
1427 2772 -2
1427 2806 -7
1427 2861 3
1427 2985 -2
1427 3471 4
1427 3513 3
1427 3657 -8
1427 3675 8
1427 3865 9
1427 4392 -2
1427 4567 -2
1428 1429 4
1428 1478 8
1428 1500 6
1428 1533 -9
1428 1620 -3
1428 2446 8
1428 2680 1
1428 2681 1
1428 2775 8
1428 2780 1
1428 3346 1
1428 3578 -2
1428 4020 1
1428 4221 -6
1428 4319 -10
1428 4575 2
1428 4869 -3
1428 4975 -2
1429 1430 2
1429 1431 -5
1429 1680 -2
1429 1773 -9
1429 1867 -9
1429 1982 8
1429 2197 -9
1429 2290 -4
1429 2296 -4
1429 2689 8
1429 2799 -1
1429 2981 -10
1429 3804 -4
1429 4320 10
1429 4344 5
1429 4514 4
1429 4701 -4
1429 4716 -1
1430 1431 -3
1430 2360 -8
1430 2535 10
1430 2547 2
1430 2897 6
1430 2988 6
1430 3221 10
1430 3468 -5
1430 3656 10
1430 3716 7
1430 3943 8
1430 3982 7
1430 4143 5
1430 4470 -2
1430 4482 3
1430 4782 10
1430 4890 8
1430 4938 -1
1431 1432 -9
1431 1485 -4
1431 1665 -2
1431 2090 4
1431 2314 -10
1431 2697 8
1431 2729 2
1431 2797 -8
1431 2947 6
1431 3561 4
1431 3619 -7
1431 3849 -1
1431 4421 -8
1431 4896 4
1431 4912 -7
1431 4973 1
1431 4976 -2
1431 4981 9
1432 1433 -7
1432 2252 8
1432 2278 -9
1432 2319 -6
1432 2747 -9
1432 2794 5
1432 2967 4
1432 3119 7
1432 3253 -1
1432 3322 -1
1432 3983 4
1432 4003 -8
1432 4072 3
1432 4107 2
1432 4242 10
1432 4306 -7
1432 4877 -1
1432 4995 -6
1433 1434 4
1433 1660 -9
1433 1681 -10
1433 1892 4
1433 2107 5
1433 2144 3
1433 2439 -5
1433 2463 9
1433 2555 5
1433 2972 -1
1433 3289 6
1433 3925 -5
1433 3985 10
1433 4196 -4
1433 4519 7
1433 4641 6
1433 4739 -9
1433 4745 -2
1434 1435 -7
1434 1926 -3
1434 2276 -6
1434 2364 2
1434 2650 1
1434 3014 -1
1434 3104 6
1434 3193 2
1434 3261 -8
1434 3831 10
1434 4169 8
1434 4204 5
1434 4408 1
1434 4533 -10
1434 4710 -8
1434 4719 10
1434 4764 1
1434 4837 5
1435 1436 -3
1435 1593 -10
1435 1959 -7
1435 2043 6
1435 2677 -8
1435 2965 -8
1435 2992 -4
1435 3100 5
1435 3185 -7
1435 3203 -2
1435 3248 -5
1435 3547 3
1435 3584 -3
1435 3652 -10
1435 3763 -8
1435 3890 5
1435 4005 -4
1435 4870 1
1436 1437 -6
1436 1447 -3
1436 1682 -5
1436 1734 -6
1436 1870 -3
1436 1878 9
1436 2224 -9
1436 2475 -2
1436 2836 -5
1436 3484 -3
1436 3542 -1
1436 3658 5
1436 3890 -3
1436 3998 8
1436 4075 8
1436 4190 -9
1436 4289 -3
1436 4354 4
1437 1438 2
1437 1583 1
1437 1790 3
1437 1944 -1
1437 2269 7
1437 2530 -9
1437 2875 9
1437 2915 1
1437 3361 -8
1437 3471 3
1437 3829 1
1437 3929 6
1437 4015 -2
1437 4053 3
1437 4281 7
1437 4369 8
1437 4404 1
1437 4748 -7
1438 1439 -7
1438 1672 -5
1438 1745 -3
1438 2107 -3
1438 2181 -5
1438 2346 5
1438 2487 -8
1438 2512 5
1438 2565 5
1438 2749 7
1438 2781 5
1438 3432 4
1438 3656 -8
1438 4300 -4
1438 4377 -2
1438 4437 -2
1438 4594 5
1438 4917 -4
1439 1440 -1
1439 1526 8
1439 1601 -5
1439 1735 3
1439 1790 6
1439 1951 9
1439 2150 1
1439 2259 -10
1439 2345 -8
1439 2715 1
1439 2946 6
1439 3041 -8
1439 3302 5
1439 3372 -5
1439 3887 9
1439 4230 8
1439 4403 -4
1439 4583 7
1440 1441 -6
1440 1451 -9
1440 1560 7
1440 1581 -1
1440 2031 6
1440 3092 -7
1440 3102 -3
1440 3103 -10
1440 3449 2
1440 3596 8
1440 3654 7
1440 3745 2
1440 3800 6
1440 3899 -7
1440 4308 -7
1440 4514 -6
1440 4608 3
1440 4985 9
1441 1442 -1
1441 1813 -5
1441 1826 -5
1441 1843 -10
1441 1983 3
1441 2018 -10
1441 2280 8
1441 2361 5
1441 2548 5
1441 3005 1
1441 3186 1
1441 3208 6
1441 3282 1
1441 3761 4
1441 3863 -4
1441 4135 10
1441 4415 3
1441 4540 -7
1442 1443 8
1442 1483 -5
1442 1764 -7
1442 2178 -6
1442 2412 1
1442 2443 8
1442 2755 -7
1442 2762 -5
1442 3137 -8
1442 3189 3
1442 3227 -5
1442 3271 1
1442 3327 9
1442 3491 8
1442 4095 -5
1442 4128 -9
1442 4549 5
1442 4660 -7
1443 1444 -5
1443 1683 6
1443 1805 -6
1443 1920 10
1443 2006 6
1443 2141 4
1443 2527 2
1443 2646 -4
1443 2694 -2
1443 2777 1
1443 2942 -8
1443 3457 5
1443 3562 -7
1443 4239 2
1443 4449 -9
1443 4505 -8
1443 4731 -7
1443 4931 -9
1444 1445 -8
1444 1698 4
1444 1894 6
1444 1984 -10
1444 2426 -8
1444 2492 4
1444 2548 -2
1444 2760 9
1444 3031 6
1444 3054 3
1444 3783 7
1444 3803 -4
1444 4070 -1
1444 4174 -8
1444 4606 7
1444 4688 8
1444 4717 5
1444 4972 10
1445 1446 10
1445 1594 9
1445 1607 5
1445 1664 5
1445 2245 -10
1445 2353 -10
1445 2594 -10
1445 2757 -4
1445 2764 -4
1445 3198 8
1445 3316 -3
1445 3317 3
1445 3356 -5
1445 3474 4
1445 3618 -7
1445 3746 7
1445 3990 -4
1445 4723 2
1446 1447 -7
1446 1457 -8
1446 1677 -7
1446 1708 -6
1446 1779 -9
1446 2489 -5
1446 2650 -1
1446 2691 -8
1446 3704 7
1446 3828 -6
1446 3839 1
1446 3844 6
1446 3847 2
1446 3983 -9
1446 4186 3
1446 4235 3
1446 4436 6
1446 4937 -2
1447 1448 -1
1447 1696 5
1447 1787 -10
1447 1868 -8
1447 1970 7
1447 2177 -10
1447 2272 4
1447 2349 -9
1447 3436 -6
1447 3481 -4
1447 3570 7
1447 3637 -4
1447 3669 -8
1447 3877 -9
1447 4189 -1
1447 4216 9
1447 4406 7
1447 4498 -2
1448 1449 1
1448 1590 -5
1448 1806 10
1448 1827 6
1448 2208 -7
1448 2674 1
1448 2778 -3
1448 2861 -2
1448 2960 2
1448 3016 6
1448 3304 1
1448 3491 -4
1448 3941 9
1448 4248 -9
1448 4275 1
1448 4474 1
1448 4696 -5
1448 4736 -5
1449 1450 4
1449 1599 -5
1449 1892 -6
1449 2050 -2
1449 2402 4
1449 2628 4
1449 3013 -3
1449 3288 -4
1449 3374 -2
1449 3397 5
1449 3531 1
1449 3637 6
1449 3671 7
1449 3931 -8
1449 4204 -7
1449 4229 7
1449 4727 -2
1449 4955 -3
1450 1451 5
1450 1694 6
1450 1755 1
1450 1994 10
1450 2311 1
1450 2807 1
1450 2915 1
1450 2935 1
1450 3124 -6
1450 3536 1
1450 3679 4
1450 3746 -6
1450 3754 3
1450 3767 8
1450 4047 -7
1450 4096 6
1450 4399 8
1450 4963 1
1451 1452 -3
1451 1705 -4
1451 1757 -1
1451 1790 7
1451 1886 -1
1451 1903 -3
1451 1929 4
1451 1933 -10
1451 2438 2
1451 2560 6
1451 2744 -1
1451 2848 -1
1451 3079 7
1451 3664 5
1451 3703 1
1451 4235 5
1451 4516 -9
1451 4890 9
1452 1453 5
1452 1819 4
1452 1961 -8
1452 1986 -1
1452 2050 -3
1452 2062 1
1452 2330 -10
1452 2464 -4
1452 2587 1
1452 2593 7
1452 2655 2
1452 3046 5
1452 3229 5
1452 4176 9
1452 4570 2
1452 4598 -9
1452 4798 -7
1452 4868 6
1453 1454 10
1453 1475 10
1453 1512 -7
1453 2330 10
1453 2352 2
1453 2563 3
1453 3027 4
1453 3382 1
1453 3410 -2
1453 3680 9
1453 3747 1
1453 4278 5
1453 4397 -10
1453 4409 -5
1453 4504 -5
1453 4604 5
1453 4659 8
1453 4746 -9
1454 1455 1
1454 1556 5
1454 1724 3
1454 1790 -3
1454 2271 2
1454 2295 1
1454 2486 -7
1454 2995 1
1454 3042 -9
1454 3333 -8
1454 3690 3
1454 4000 9
1454 4075 -9
1454 4246 -1
1454 4329 8
1454 4514 -4
1454 4814 1
1454 4977 5
1455 1456 -8
1455 1529 2
1455 2442 -5
1455 2538 -9
1455 2768 1
1455 2852 -8
1455 2959 8
1455 2978 5
1455 3538 1
1455 3591 2
1455 3651 -3
1455 3708 -2
1455 3756 -5
1455 4265 -9
1455 4341 2
1455 4377 -1
1455 4762 1
1455 4849 -7
1456 1457 -4
1456 1507 6
1456 1512 2
1456 2055 -7
1456 2467 3
1456 2506 -3
1456 2540 -9
1456 3071 -3
1456 3382 4
1456 3924 -6
1456 4033 -2
1456 4202 -6
1456 4262 4
1456 4507 -3
1456 4537 -10
1456 4601 1
1456 4686 3
1456 4932 -7
1457 1458 4
1457 1693 -9
1457 2083 7
1457 2247 6
1457 2320 8
1457 2352 4
1457 2470 8
1457 2834 3
1457 2940 1
1457 3155 -5
1457 3185 -4
1457 3201 -8
1457 3261 5
1457 3367 -1
1457 4110 -10
1457 4392 9
1457 4722 2
1457 4888 5
1458 1459 5
1458 2084 7
1458 2179 -8
1458 2312 5
1458 2562 -10
1458 2580 8
1458 2661 3
1458 2752 -2
1458 2777 -4
1458 3315 5
1458 3327 -6
1458 3665 -9
1458 3823 2
1458 4483 -2
1458 4516 9
1458 4542 -1
1458 4615 3
1458 4880 -1
1459 1460 1
1459 1557 7
1459 1614 6
1459 2098 -9
1459 2413 -3
1459 2536 1
1459 2945 8
1459 3410 -6
1459 3450 -2
1459 3478 2
1459 3831 8
1459 3952 5
1459 4020 -7
1459 4057 -10
1459 4181 4
1459 4227 -5
1459 4284 5
1459 4958 6
1460 1461 -7
1460 1480 -10
1460 1616 -6
1460 1689 -8
1460 1920 -10
1460 2120 -10
1460 2440 -2
1460 2465 10
1460 2497 1
1460 2557 -6
1460 2632 -3
1460 2883 1
1460 3328 -4
1460 3499 -6
1460 3587 3
1460 3590 2
1460 3789 2
1460 4900 6
1461 1462 2
1461 1496 4
1461 1581 -1
1461 2073 9
1461 2175 1
1461 2242 -4
1461 2323 3
1461 2468 6
1461 2599 3
1461 2711 -8
1461 3238 2
1461 3381 8
1461 4121 8
1461 4234 7
1461 4286 7
1461 4288 7
1461 4551 -6
1461 4872 4
1462 1463 -2
1462 1567 2
1462 2534 1
1462 2568 10
1462 2722 -1
1462 3114 -6
1462 3236 6
1462 3365 -2
1462 3661 2
1462 3769 6
1462 3845 -6
1462 4059 6
1462 4123 1
1462 4161 2
1462 4202 4
1462 4674 9
1462 4835 -6
1462 4935 -3
1463 1464 7
1463 1844 -7
1463 2141 -4
1463 2305 -7
1463 2390 10
1463 2562 -7
1463 2587 -1
1463 2620 1
1463 2800 9
1463 3124 -7
1463 3384 8
1463 3662 -8
1463 3865 1
1463 3873 1
1463 3888 -6
1463 4069 -1
1463 4377 -10
1463 4545 -5
1464 1465 10
1464 2373 -5
1464 2458 -2
1464 2560 2
1464 2739 -4
1464 2769 9
1464 2939 -4
1464 2951 -3
1464 2969 -6
1464 3114 -9
1464 3377 9
1464 3458 -5
1464 3775 1
1464 3863 -3
1464 4042 -3
1464 4217 8
1464 4496 10
1464 4804 -7
1465 1466 1
1465 1548 -7
1465 1846 -2
1465 2152 8
1465 2216 -4
1465 2576 -2
1465 2763 7
1465 2883 -9
1465 2957 2
1465 3151 -4
1465 3207 4
1465 3381 -1
1465 3774 4
1465 3782 10
1465 3840 2
1465 4180 7
1465 4522 8
1465 4619 -8
1466 1467 8
1466 1912 1
1466 2059 -4
1466 2389 7
1466 2404 -6
1466 2491 4
1466 2633 8
1466 2756 7
1466 2775 8
1466 3049 1
1466 3298 8
1466 3813 -10
1466 4008 -10
1466 4632 5
1466 4702 -10
1466 4715 -5
1466 4800 1
1466 4879 5
1467 1468 -8
1467 1743 6
1467 1784 6
1467 1801 -8
1467 2723 -7
1467 2916 7
1467 3236 -6
1467 3275 3
1467 3331 -5
1467 3644 1
1467 3695 1
1467 3716 9
1467 3793 8
1467 3852 -9
1467 4104 9
1467 4169 -1
1467 4298 -3
1467 4864 -3
1468 1469 7
1468 1584 5
1468 1602 8
1468 1701 -2
1468 1733 -3
1468 2105 -3
1468 2121 6
1468 2476 3
1468 2544 -9
1468 2652 -1
1468 2892 -9
1468 3233 5
1468 3279 -5
1468 3540 2
1468 3589 -5
1468 3880 2
1468 3900 7
1468 4382 6
1469 1470 -9
1469 1948 3
1469 2118 -5
1469 2333 4
1469 2521 -1
1469 2777 1
1469 2817 6
1469 2837 5
1469 2849 9
1469 3508 -6
1469 3777 -2
1469 4194 -8
1469 4415 9
1469 4513 -4
1469 4750 -3
1469 4937 -8
1469 4938 1
1469 4944 6
1470 1471 2
1470 1538 -5
1470 1978 6
1470 2759 -8
1470 2829 -1
1470 2869 5
1470 2990 8
1470 2995 -4
1470 3273 -9
1470 3478 1
1470 3652 -10
1470 3813 -8
1470 3842 9
1470 4280 6
1470 4317 -5
1470 4440 -8
1470 4618 -1
1470 4660 -5
1471 1472 -6
1471 1550 10
1471 1581 3
1471 1765 7
1471 1890 -8
1471 2011 4
1471 2470 -2
1471 2652 8
1471 2983 -2
1471 3211 9
1471 3756 4
1471 3861 1
1471 3923 8
1471 3926 1
1471 4278 -1
1471 4370 -4
1471 4436 8
1471 4958 2
1472 1473 -1
1472 1632 -10
1472 1979 4
1472 2123 -9
1472 2395 4
1472 3022 -10
1472 3080 9
1472 3081 10
1472 3217 -8
1472 3320 6
1472 3364 6
1472 3621 -2
1472 3650 -6
1472 3831 3
1472 3904 -5
1472 4197 7
1472 4751 2
1472 4808 7
1473 1474 -9
1473 1579 9
1473 1823 -10
1473 1913 6
1473 2042 -5
1473 2626 5
1473 3052 -3
1473 3151 4
1473 3234 9
1473 3624 -7
1473 4129 6
1473 4142 -8
1473 4195 -9
1473 4435 -2
1473 4511 10
1473 4586 -5
1473 4697 -1
1473 4816 -1
1474 1475 3
1474 1743 4
1474 1875 7
1474 2225 -1
1474 2349 -1
1474 2372 3
1474 2727 6
1474 3237 -6
1474 3757 4
1474 3772 -10
1474 3799 -6
1474 4362 9
1474 4372 9
1474 4509 -1
1474 4565 1
1474 4679 1
1474 4705 -3
1474 4761 1
1475 1476 -7
1475 1590 -3
1475 1623 -6
1475 1655 6
1475 1754 6
1475 1908 6
1475 2469 -9
1475 3465 -10
1475 3522 5
1475 3664 -3
1475 3678 1
1475 3751 -4
1475 3762 -4
1475 3829 -7
1475 4122 8
1475 4387 1
1475 4516 2
1475 4716 -7
1476 1477 1
1476 1591 -2
1476 1694 -4
1476 2055 -10
1476 2122 1
1476 2458 -5
1476 2544 1
1476 2835 5
1476 3010 5
1476 3120 4
1476 3341 -8
1476 3728 8
1476 3797 3
1476 3914 8
1476 4231 3
1476 4348 -10
1476 4874 5
1476 4879 -7
1477 1478 7
1477 1718 -8
1477 1837 -8
1477 1940 -3
1477 1979 -5
1477 1997 -4
1477 2040 -4
1477 2068 -2
1477 2226 6
1477 2766 7
1477 2769 5
1477 3093 -10
1477 3158 9
1477 4219 3
1477 4316 10
1477 4488 3
1477 4554 -8
1477 4973 -7
1478 1479 10
1478 1736 10
1478 1795 3
1478 1966 1
1478 2010 -5
1478 2157 2
1478 2420 -7
1478 2648 4
1478 2767 -6
1478 3055 -6
1478 3705 -6
1478 4052 -1
